PaperlessBilling,StreamingTV,PaymentMethod,gender,OnlineBackup,TotalCharges,SeniorCitizen,PhoneService,Contract,Dependents,tenure,InternetService,ChargeRatio,OnlineSecurity,TechSupport,StreamingMovies,Partner,DeviceProtection,MultipleLines,MonthlyCharges,customerID,InternetSeniorContract,Churn,Pred_Churn,Pred_Churn_Prod
True,True,Electronic check,Female,False,810.2,0,No,Month-to-month,False,16,DSL,50.6375,False,True,True,True,False,No phone service,49.95,6581-NQCBA,DSL0Month-to-month,Yes,Yes,0.6545273187523174
True,False,Mailed check,Male,False,48.75,0,Yes,Month-to-month,True,1,DSL,48.75,True,False,False,True,False,No,48.75,5207-PLSTK,DSL0Month-to-month,No,Yes,0.640520439775299
False,False,Bank transfer (automatic),Male,False,19.65,0,Yes,Month-to-month,False,1,No,19.65,False,False,False,False,False,No,19.65,1194-SPVSP,No0Month-to-month,No,Yes,0.6188555619623404
True,True,Electronic check,Female,True,4391.25,0,Yes,Month-to-month,True,46,Fiber optic,95.46195652173913,False,False,True,False,True,No,99.8,8631-WUXGY,Fiber optic0Month-to-month,No,Yes,0.7388575653071467
False,False,Electronic check,Female,False,70.5,0,Yes,Month-to-month,False,1,Fiber optic,70.5,False,False,False,False,False,No,70.5,1915-IOFGU,Fiber optic0Month-to-month,Yes,Yes,0.8841929977991213
True,False,Electronic check,Female,False,1115.2,0,Yes,Month-to-month,False,13,Fiber optic,85.78461538461539,False,False,True,False,False,Yes,84.6,5889-LFOLL,Fiber optic0Month-to-month,Yes,Yes,0.811849641321478
True,False,Electronic check,Female,False,151.65,0,Yes,Month-to-month,False,2,Fiber optic,75.825,False,False,False,False,False,No,70.7,9237-HQITU,Fiber optic0Month-to-month,Yes,Yes,0.8930636196599924
True,True,Electronic check,Female,False,102.45,0,Yes,Month-to-month,True,1,Fiber optic,102.45,True,False,True,True,True,Yes,102.45,7181-BQYBV,Fiber optic0Month-to-month,Yes,Yes,0.96706630493518
True,True,Electronic check,Male,False,93.55,1,Yes,Month-to-month,False,1,Fiber optic,93.55,False,False,True,False,False,Yes,93.55,9497-QCMMS,Fiber optic1Month-to-month,Yes,Yes,0.9622719986390156
False,False,Electronic check,Male,True,500.1,0,Yes,Month-to-month,False,5,Fiber optic,100.02000000000001,False,False,True,False,True,Yes,96.55,4566-NECEV,Fiber optic0Month-to-month,No,Yes,0.8976189338198953
True,False,Mailed check,Female,False,1174.35,1,Yes,Month-to-month,False,20,DSL,58.717499999999994,False,False,True,False,False,Yes,61.6,7000-WCEVQ,DSL1Month-to-month,Yes,Yes,0.6868157319984329
True,True,Electronic check,Female,False,3029.1,0,Yes,Month-to-month,False,35,Fiber optic,86.54571428571428,False,False,False,False,False,Yes,86.45,6352-TWCAU,Fiber optic0Month-to-month,Yes,Yes,0.7247490132432167
True,True,Electronic check,Female,True,3242.5,0,Yes,Month-to-month,True,30,Fiber optic,108.08333333333333,False,True,True,True,True,Yes,107.5,8800-ZKRFW,Fiber optic0Month-to-month,No,Yes,0.7618413644862445
True,True,Bank transfer (automatic),Female,False,1871.15,0,Yes,Month-to-month,False,20,Fiber optic,93.5575,True,False,False,False,True,No,89.4,0829-XXPLX,Fiber optic0Month-to-month,No,Yes,0.5882102440946382
True,False,Mailed check,Male,False,19.3,0,Yes,Month-to-month,False,1,No,19.3,False,False,False,False,False,No,19.3,4667-OHGKG,No0Month-to-month,Yes,Yes,0.5982569489091123
True,True,Credit card (automatic),Male,False,195.65,0,Yes,Month-to-month,False,3,DSL,65.21666666666667,True,True,False,False,False,No,64.4,4957-TREIR,DSL0Month-to-month,No,Yes,0.6286589666243374
True,False,Bank transfer (automatic),Female,False,4039.0,0,Yes,Month-to-month,True,43,Fiber optic,93.93023255813954,False,False,True,True,True,Yes,92.55,5977-CKHON,Fiber optic0Month-to-month,No,Yes,0.6052743136912047
True,True,Electronic check,Female,False,95.6,0,Yes,Month-to-month,False,1,Fiber optic,95.6,True,False,True,False,False,No,95.6,6356-ELRKD,Fiber optic0Month-to-month,Yes,Yes,0.9321494415770973
True,True,Electronic check,Female,False,4026.4,0,Yes,Month-to-month,False,38,Fiber optic,105.9578947368421,False,True,True,True,True,Yes,105.0,6518-LGAOV,Fiber optic0Month-to-month,Yes,Yes,0.7459433203490211
True,True,Mailed check,Female,False,1028.9,0,Yes,Month-to-month,False,13,Fiber optic,79.14615384615385,False,False,False,False,False,No,81.9,0620-DLSLK,Fiber optic0Month-to-month,No,Yes,0.7161669089262148
True,False,Electronic check,Female,False,2841.55,1,Yes,Month-to-month,False,37,Fiber optic,76.79864864864865,False,False,False,False,False,Yes,76.25,8696-JKZNU,Fiber optic1Month-to-month,Yes,Yes,0.7939055971333016
True,True,Electronic check,Female,True,2293.6,1,Yes,Month-to-month,False,23,Fiber optic,99.72173913043478,False,False,True,False,False,No,94.75,8017-LXHFA,Fiber optic1Month-to-month,Yes,Yes,0.9032343744170045
True,False,Electronic check,Male,False,2425.4,1,Yes,Month-to-month,False,34,Fiber optic,71.33529411764707,False,False,False,True,False,Yes,75.55,8695-ARGXZ,Fiber optic1Month-to-month,No,Yes,0.7539952475613181
True,True,Electronic check,Male,False,5231.2,0,Yes,Two year,False,60,Fiber optic,87.18666666666667,False,False,False,False,True,Yes,89.55,3428-MMGUB,Fiber optic0Two year,No,Yes,0.608446973819349
True,True,Electronic check,Male,False,1660.0,1,Yes,Month-to-month,False,19,Fiber optic,87.36842105263158,True,False,False,False,False,Yes,90.6,4325-NFSKC,Fiber optic1Month-to-month,Yes,Yes,0.7637161000625684
False,True,Bank transfer (automatic),Male,True,6157.6,0,Yes,One year,False,60,Fiber optic,102.62666666666668,False,False,True,True,True,Yes,102.5,0330-BGYZE,Fiber optic0One year,No,Yes,0.6048371512507293
True,True,Electronic check,Female,False,2264.05,1,Yes,Month-to-month,False,24,Fiber optic,94.33541666666667,False,False,True,True,False,Yes,93.55,9189-JWSHV,Fiber optic1Month-to-month,Yes,Yes,0.9120117680475645
True,False,Electronic check,Male,False,955.75,1,No,Month-to-month,False,38,DSL,25.151315789473685,False,False,False,True,False,No phone service,24.85,4282-ACRXS,DSL1Month-to-month,No,Yes,0.7775835071642248
False,False,Mailed check,Male,False,74.9,0,Yes,Month-to-month,False,2,DSL,37.45,False,False,False,False,False,No,44.65,4432-ADRLB,DSL0Month-to-month,Yes,Yes,0.6942649627422898
False,False,Mailed check,Female,True,106.2,0,Yes,Month-to-month,True,2,DSL,53.1,False,False,False,False,False,No,51.55,7501-VTYLJ,DSL0Month-to-month,No,Yes,0.5160666362691049
True,True,Bank transfer (automatic),Female,False,2867.75,1,Yes,Month-to-month,False,27,Fiber optic,106.21296296296296,True,True,True,True,False,Yes,104.3,3096-JRDSO,Fiber optic1Month-to-month,Yes,Yes,0.7978085356550166
True,False,Electronic check,Female,False,892.65,0,Yes,Month-to-month,False,15,DSL,59.51,False,False,True,False,True,No,59.45,9474-PHLYD,DSL0Month-to-month,Yes,Yes,0.5856492761780457
True,False,Electronic check,Male,False,324.6,0,Yes,Month-to-month,False,5,Fiber optic,64.92,False,False,False,False,False,No,69.75,2058-DCJBE,Fiber optic0Month-to-month,Yes,Yes,0.8237263632232109
True,False,Electronic check,Male,False,1637.3,1,Yes,Month-to-month,False,19,Fiber optic,86.17368421052632,True,False,True,False,False,No,87.3,1580-BMCMR,Fiber optic1Month-to-month,No,Yes,0.744690991798991
False,True,Electronic check,Female,True,293.15,0,Yes,Month-to-month,False,3,Fiber optic,97.71666666666665,False,False,True,False,False,No,95.4,2984-AFWNC,Fiber optic0Month-to-month,No,Yes,0.9399253158223714
True,True,Electronic check,Male,False,1587.55,1,Yes,Month-to-month,False,16,Fiber optic,99.221875,False,False,True,True,True,Yes,98.75,1075-BGWOH,Fiber optic1Month-to-month,Yes,Yes,0.9075765462207531
True,True,Electronic check,Male,False,174.45,0,Yes,Month-to-month,False,2,Fiber optic,87.225,False,False,False,False,False,No,79.95,4234-XTNEA,Fiber optic0Month-to-month,No,Yes,0.944387534862471
True,True,Electronic check,Male,False,498.1,0,Yes,Month-to-month,False,5,Fiber optic,99.62,False,False,True,True,True,No,94.45,4192-GORJT,Fiber optic0Month-to-month,Yes,Yes,0.9367567302822635
True,True,Credit card (automatic),Male,False,1359.0,0,Yes,Month-to-month,False,13,Fiber optic,104.53846153846153,False,False,True,True,True,Yes,102.25,0871-URUWO,Fiber optic0Month-to-month,Yes,Yes,0.8766797774469457
True,False,Electronic check,Male,False,533.05,1,Yes,Month-to-month,False,7,Fiber optic,76.14999999999999,False,False,False,True,False,Yes,75.4,2077-MPJQO,Fiber optic1Month-to-month,No,Yes,0.94635156497892
True,False,Electronic check,Male,False,118.25,1,No,Month-to-month,False,4,DSL,29.5625,False,False,False,True,True,No phone service,29.9,0928-JMXNP,DSL1Month-to-month,No,Yes,0.7759335271719355
True,False,Electronic check,Female,True,512.25,0,Yes,Month-to-month,False,6,Fiber optic,85.375,False,False,True,True,False,Yes,90.75,8622-ZLFKO,Fiber optic0Month-to-month,No,Yes,0.8792473005861358
True,True,Electronic check,Female,False,2754.45,1,Yes,Month-to-month,False,27,Fiber optic,102.01666666666667,True,False,True,True,True,No,101.25,0886-QGENL,Fiber optic1Month-to-month,Yes,Yes,0.8113723290790944
False,False,Electronic check,Male,True,1968.1,0,Yes,Month-to-month,False,23,Fiber optic,85.5695652173913,False,False,False,True,True,Yes,84.25,5016-IBERQ,Fiber optic0Month-to-month,No,Yes,0.6755244328007273
True,True,Electronic check,Female,False,1849.95,0,Yes,Month-to-month,True,23,Fiber optic,80.43260869565218,False,False,False,True,False,Yes,83.75,0027-KWYKW,Fiber optic0Month-to-month,No,Yes,0.8060951389512102
True,False,Electronic check,Female,False,351.5,0,Yes,Month-to-month,False,5,Fiber optic,70.3,False,False,False,True,False,No,68.95,0018-NYROU,Fiber optic0Month-to-month,No,Yes,0.8532442754958903
True,True,Electronic check,Female,False,1993.8,0,Yes,Month-to-month,False,22,Fiber optic,90.62727272727273,False,True,False,False,False,Yes,90.0,7270-BDIOA,Fiber optic0Month-to-month,Yes,Yes,0.6652476612294381
True,False,Electronic check,Female,False,21.0,0,Yes,Month-to-month,True,1,No,21.0,False,False,False,True,False,No,21.0,6770-XUAGN,No0Month-to-month,Yes,Yes,0.6984806674302437
True,False,Electronic check,Female,False,137.1,0,Yes,Month-to-month,False,2,Fiber optic,68.55,True,False,False,False,True,No,80.45,6923-JHPMP,Fiber optic0Month-to-month,No,Yes,0.83332390655786
True,True,Electronic check,Female,True,2036.55,0,No,Month-to-month,True,40,DSL,50.91375,False,False,True,True,False,No phone service,50.85,0980-PVMRC,DSL0Month-to-month,No,Yes,0.5525009560501324
True,True,Electronic check,Male,True,1742.5,0,Yes,Month-to-month,False,17,Fiber optic,102.5,False,False,True,True,True,Yes,102.55,0365-BZUWY,Fiber optic0Month-to-month,No,Yes,0.9116424405873267
True,False,Electronic check,Female,True,4370.25,1,Yes,Month-to-month,False,54,Fiber optic,80.93055555555556,False,False,False,False,False,Yes,79.5,6987-XQSJT,Fiber optic1Month-to-month,Yes,Yes,0.6066256548501789
False,False,Mailed check,Female,False,19.9,0,Yes,Month-to-month,False,1,No,19.9,False,False,False,False,False,No,19.9,7878-RTCZG,No0Month-to-month,No,Yes,0.5723776156037486
True,True,Electronic check,Female,False,193.6,0,Yes,Month-to-month,False,2,Fiber optic,96.8,False,False,False,False,True,Yes,91.4,9546-CQJSU,Fiber optic0Month-to-month,Yes,Yes,0.9525554118740388
True,False,Electronic check,Female,False,69.2,0,Yes,Month-to-month,False,1,Fiber optic,69.2,False,False,False,False,False,No,69.2,7660-HDPJV,Fiber optic0Month-to-month,Yes,Yes,0.9010099400105573
True,False,Electronic check,Male,True,79.45,0,No,Month-to-month,False,3,DSL,26.483333333333334,False,False,False,False,False,No phone service,29.6,3538-WZPHD,DSL0Month-to-month,Yes,Yes,0.7987111245440023
True,True,Electronic check,Male,False,93.3,0,Yes,Month-to-month,True,1,Fiber optic,93.3,False,False,True,False,False,Yes,93.3,6521-YYTYI,Fiber optic0Month-to-month,Yes,Yes,0.9631082379766579
True,True,Electronic check,Female,False,424.45,1,Yes,Month-to-month,False,4,Fiber optic,106.1125,False,False,True,False,False,Yes,94.3,1374-DMZUI,Fiber optic1Month-to-month,Yes,Yes,0.9945498833465383
True,False,Electronic check,Male,False,1917.1,0,Yes,Month-to-month,False,23,Fiber optic,83.35217391304347,False,False,False,False,True,Yes,81.0,7703-ZEKEF,Fiber optic0Month-to-month,Yes,Yes,0.7176589468928641
True,False,Bank transfer (automatic),Female,False,39.85,0,Yes,Month-to-month,False,2,No,19.925,False,False,False,False,False,No,20.7,3007-FDPEA,No0Month-to-month,No,Yes,0.5853780684481735
False,False,Mailed check,Female,False,19.5,0,Yes,Month-to-month,False,1,No,19.5,False,False,False,False,False,No,19.5,7551-JOHTI,No0Month-to-month,Yes,Yes,0.5730243171312922
True,False,Mailed check,Female,True,2511.95,0,Yes,One year,False,36,DSL,69.77638888888889,False,True,True,False,False,Yes,70.7,4186-ZBUEW,DSL0One year,No,Yes,0.5311317626514239
True,True,Electronic check,Male,False,5743.05,0,Yes,One year,False,55,Fiber optic,104.41909090909091,False,True,True,True,True,Yes,104.15,4088-YLDSU,Fiber optic0One year,Yes,Yes,0.6117986328648967
False,True,Electronic check,Male,True,4920.55,0,Yes,Month-to-month,False,49,Fiber optic,100.41938775510205,False,False,True,False,False,Yes,98.7,6988-CJEYV,Fiber optic0Month-to-month,No,Yes,0.6700491696274337
True,False,Electronic check,Female,False,2665.0,1,Yes,Month-to-month,False,32,Fiber optic,83.28125,False,False,True,False,False,No,79.5,1730-ZMAME,Fiber optic1Month-to-month,No,Yes,0.7451895240563999
False,False,Bank transfer (automatic),Female,True,865.8,0,Yes,Month-to-month,False,9,Fiber optic,96.19999999999999,True,False,False,True,True,Yes,91.75,9940-HPQPG,Fiber optic0Month-to-month,Yes,Yes,0.6246205029142684
True,False,Bank transfer (automatic),Male,False,1929.0,0,Yes,Month-to-month,True,27,Fiber optic,71.44444444444444,False,False,False,True,False,Yes,75.75,0064-YIJGF,Fiber optic0Month-to-month,No,Yes,0.6750330981369341
True,False,Credit card (automatic),Male,False,49.8,0,Yes,Month-to-month,False,1,DSL,49.8,True,False,False,False,False,No,49.8,8757-TFHHJ,DSL0Month-to-month,No,Yes,0.7081218903952361
True,True,Electronic check,Male,False,1563.9,1,Yes,Month-to-month,False,17,Fiber optic,91.99411764705883,False,False,True,True,False,Yes,94.8,7225-CBZPL,Fiber optic1Month-to-month,No,Yes,0.8786850465737972
True,True,Electronic check,Female,False,3875.4,0,Yes,Month-to-month,True,42,Fiber optic,92.27142857142857,False,False,True,True,True,No,92.15,4879-GZLFH,Fiber optic0Month-to-month,No,Yes,0.7354105921566694
True,True,Electronic check,Male,False,1539.8,0,Yes,Month-to-month,False,15,Fiber optic,102.65333333333334,False,True,True,True,True,Yes,103.45,4298-OYIFC,Fiber optic0Month-to-month,No,Yes,0.8613346446363928
True,True,Electronic check,Female,True,1415.0,0,Yes,Month-to-month,False,15,Fiber optic,94.33333333333333,False,False,True,False,False,Yes,100.15,9094-AZPHK,Fiber optic0Month-to-month,No,Yes,0.8969981538990177
False,False,Electronic check,Male,False,1043.3,1,Yes,Month-to-month,False,16,Fiber optic,65.20625,False,False,False,False,False,No,69.65,6557-BZXLQ,Fiber optic1Month-to-month,No,Yes,0.5047705365805663
True,False,Electronic check,Male,True,4138.05,0,Yes,Month-to-month,False,42,Fiber optic,98.525,False,True,True,True,True,Yes,99.45,8019-ENHXU,Fiber optic0Month-to-month,Yes,Yes,0.5973221069806967
True,True,Electronic check,Male,True,6487.2,0,Yes,Month-to-month,True,62,Fiber optic,104.63225806451612,True,False,True,True,False,Yes,105.5,5339-TJFEK,Fiber optic0Month-to-month,No,Yes,0.518668423124121
True,True,Bank transfer (automatic),Male,True,7053.35,1,Yes,One year,False,62,Fiber optic,113.76370967741936,False,True,True,False,True,Yes,110.75,8920-NAVAY,Fiber optic1One year,No,Yes,0.5664327128765577
True,False,Electronic check,Male,False,784.45,0,Yes,Month-to-month,False,9,Fiber optic,87.16111111111111,True,False,False,False,False,Yes,81.15,4299-SIMNS,Fiber optic0Month-to-month,No,Yes,0.7233764620655527
False,True,Bank transfer (automatic),Male,False,94.55,1,Yes,Month-to-month,False,2,DSL,47.275,True,False,False,False,True,No,66.4,5485-WUYWF,DSL1Month-to-month,Yes,Yes,0.8210186863944413
False,True,Electronic check,Male,False,1641.3,0,Yes,Month-to-month,False,20,Fiber optic,82.065,False,False,False,False,False,No,78.8,3955-JBZZM,Fiber optic0Month-to-month,No,Yes,0.75167251003511
True,True,Electronic check,Female,False,5222.35,1,Yes,Month-to-month,False,50,Fiber optic,104.447,False,True,True,False,True,Yes,104.95,2786-GCDPI,Fiber optic1Month-to-month,No,Yes,0.7616590800346079
False,False,Credit card (automatic),Female,False,19.95,0,Yes,Month-to-month,False,1,No,19.95,False,False,False,False,False,No,19.95,2542-HYGIQ,No0Month-to-month,No,Yes,0.6040151553700746
False,True,Bank transfer (automatic),Female,True,4350.1,1,Yes,One year,False,54,DSL,80.55740740740741,True,True,True,False,False,Yes,82.45,5020-ZSTTY,DSL1One year,Yes,Yes,0.6811852540927313
True,True,Electronic check,Female,True,384.5,0,Yes,Month-to-month,True,4,Fiber optic,96.125,False,False,True,True,False,Yes,97.95,6108-OQZDQ,Fiber optic0Month-to-month,Yes,Yes,0.9614834133973208
True,True,Mailed check,Female,False,832.05,0,Yes,Month-to-month,False,10,Fiber optic,83.205,True,False,False,False,False,No,84.7,1624-WOIWJ,Fiber optic0Month-to-month,Yes,Yes,0.6126215891160188
True,True,Electronic check,Female,False,4186.3,0,Yes,Month-to-month,True,42,Fiber optic,99.67380952380952,False,False,True,True,False,Yes,94.2,8708-XPXHZ,Fiber optic0Month-to-month,Yes,Yes,0.7737824585330216
True,False,Bank transfer (automatic),Female,False,496.9,0,Yes,Month-to-month,False,7,Fiber optic,70.98571428571428,False,False,False,True,True,No,75.15,9191-MYQKX,Fiber optic0Month-to-month,Yes,Yes,0.8080804043410057
True,False,Electronic check,Male,False,61.45,0,Yes,Month-to-month,False,3,No,20.483333333333334,False,False,False,False,False,No,20.25,3195-TQDZX,No0Month-to-month,No,Yes,0.5417786896296017
True,True,Electronic check,Male,False,279.55,1,Yes,Month-to-month,False,3,Fiber optic,93.18333333333334,False,False,True,True,False,Yes,94.6,5567-WSELE,Fiber optic1Month-to-month,Yes,Yes,0.9665271061425009
False,False,Mailed check,Male,False,20.2,0,Yes,Month-to-month,False,1,No,20.2,False,False,False,False,False,No,20.2,3247-MHJKM,No0Month-to-month,No,Yes,0.5567322125790736
False,True,Electronic check,Female,True,7222.75,0,Yes,One year,True,64,Fiber optic,112.85546875,True,True,True,True,True,Yes,113.35,0864-FVJNJ,Fiber optic0One year,No,Yes,0.5374226295848187
True,False,Credit card (automatic),Male,False,896.75,0,Yes,Month-to-month,True,13,Fiber optic,68.98076923076923,False,False,False,True,False,Yes,74.4,9283-LZQOH,Fiber optic0Month-to-month,Yes,Yes,0.716461264998928
True,False,Electronic check,Male,False,118.5,0,No,Month-to-month,False,4,DSL,29.625,False,False,False,False,True,No phone service,29.65,8650-RHRKE,DSL0Month-to-month,Yes,Yes,0.8636997585540159
True,True,Electronic check,Male,True,6033.3,0,Yes,One year,False,56,Fiber optic,107.7375,False,True,True,True,False,Yes,107.25,6815-ABQFQ,Fiber optic0One year,No,Yes,0.5871558906082468
False,False,Electronic check,Female,False,19.75,0,Yes,Month-to-month,False,1,No,19.75,False,False,False,False,False,No,19.75,1156-ZFYDO,No0Month-to-month,No,Yes,0.690018227120011
